"","Day","State","People"
"318",318,"Hospitalized",61.2300940427498
"319",319,"Hospitalized",62.5923719043807
"320",320,"Hospitalized",64.42261595237
"321",321,"Hospitalized",66.6464515471572
"322",322,"Hospitalized",69.2086187654638
"323",323,"Hospitalized",72.0691855587616
"324",324,"Hospitalized",75.2003422551297
"325",325,"Hospitalized",78.5837510116114
"326",326,"Hospitalized",82.2084089531913
"327",327,"Hospitalized",86.0689680898563
"328",328,"Hospitalized",90.1644461547105
"329",329,"Hospitalized",94.4972609938643
"330",330,"Hospitalized",99.0725253146538
"331",331,"Hospitalized",103.897546210283
"332",332,"Hospitalized",108.981482986625
"333",333,"Hospitalized",114.335126035863
"334",334,"Hospitalized",119.970767984957
"335",335,"Hospitalized",125.902145672209
"336",336,"Hospitalized",132.14443754477
"337",337,"Hospitalized",138.714305876961
"338",338,"Hospitalized",145.62997693224
"339",339,"Hospitalized",152.911355015235
"340",340,"Hospitalized",160.580168468924
"341",341,"Hospitalized",168.660147230493
"342",342,"Hospitalized",177.177232703468
"343",343,"Hospitalized",186.159821539636
"344",344,"Hospitalized",195.63904553058
"345",345,"Hospitalized",205.649090241223
"346",346,"Hospitalized",216.227555314466
"347",347,"Hospitalized",227.415859561424
"348",348,"Hospitalized",239.259694041134
"349",349,"Hospitalized",251.809526335281
"350",350,"Hospitalized",265.121159140378
"351",351,"Hospitalized",279.256346129775
"352",352,"Hospitalized",294.283467772669
"353",353,"Hospitalized",310.278269421825
"354",354,"Hospitalized",325.914035805601
"355",355,"Hospitalized",340.717911619149
"356",356,"Hospitalized",354.635399828739
"357",357,"Hospitalized",367.800579948478
"358",358,"Hospitalized",380.418483205563
"359",359,"Hospitalized",392.707796196429
"360",360,"Hospitalized",404.875373621126
"361",361,"Hospitalized",417.107014214584
"362",362,"Hospitalized",429.56614036115
"363",363,"Hospitalized",442.39597581346
"364",364,"Hospitalized",455.722970613842
"365",365,"Hospitalized",469.660380317055
"366",366,"Hospitalized",484.311516269944
"367",367,"Hospitalized",499.772494589656
"368",368,"Hospitalized",516.134461849054
"369",369,"Hospitalized",533.485341383749
"370",370,"Hospitalized",551.911167013866
"371",371,"Hospitalized",571.497073079047
"372",372,"Hospitalized",592.328002720212
"373",373,"Hospitalized",614.489186263298
"374",374,"Hospitalized",638.066431240924
"375",375,"Hospitalized",663.146256280232
"376",376,"Hospitalized",689.298192121117
"377",377,"Hospitalized",716.404043209992
"378",378,"Hospitalized",744.496697069518
"379",379,"Hospitalized",773.675393675717
"380",380,"Hospitalized",804.062435783508
"381",381,"Hospitalized",835.782047265828
"382",382,"Hospitalized",868.950821657952
"383",383,"Hospitalized",903.674038520335
"384",384,"Hospitalized",940.04478911543
"385",385,"Hospitalized",978.144310551745
"386",386,"Hospitalized",1018.04271752906
"387",387,"Hospitalized",1059.79974304852
"388",388,"Hospitalized",1103.46532054651
"389",389,"Hospitalized",1149.07995210303
"390",390,"Hospitalized",1196.67486146273
"391",391,"Hospitalized",1246.27195436938
"392",392,"Hospitalized",1297.88361718722
"393",393,"Hospitalized",1351.51238598032
"394",394,"Hospitalized",1407.15051631807
"395",395,"Hospitalized",1464.77948116674
"396",396,"Hospitalized",1524.36942129889
"397",397,"Hospitalized",1585.8785701105
"398",398,"Hospitalized",1649.2526726951
"399",399,"Hospitalized",1714.42441745903
"400",400,"Hospitalized",1781.31289739169
"401",401,"Hospitalized",1849.8231172271
"402",402,"Hospitalized",1919.8455620508
"403",403,"Hospitalized",1991.25584233098
"404",404,"Hospitalized",2063.91442980962
"405",405,"Hospitalized",2137.66649811729
"406",406,"Hospitalized",2212.34188132411
"407",407,"Hospitalized",2287.75516287099
"408",408,"Hospitalized",2363.70590640813
"409",409,"Hospitalized",2439.9790389776
"410",410,"Hospitalized",2516.34539569543
"411",411,"Hospitalized",2592.56243359853
"412",412,"Hospitalized",2668.37512061255
"413",413,"Hospitalized",2743.5170036571
"414",414,"Hospitalized",2817.71145772922
"415",415,"Hospitalized",2890.67311539257
"416",416,"Hospitalized",2962.10947345254
"417",417,"Hospitalized",3031.72267072853
"418",418,"Hospitalized",3099.21142776546
"419",419,"Hospitalized",3164.2731360919
"420",420,"Hospitalized",3226.60608127798
"421",421,"Hospitalized",3285.91178063482
"422",422,"Hospitalized",3341.8974130041
"423",423,"Hospitalized",3394.2783148001
"424",424,"Hospitalized",3442.78051338822
"425",425,"Hospitalized",3487.14326612106
"426",426,"Hospitalized",3527.12157101804
"427",427,"Hospitalized",3562.48861327882
"428",428,"Hospitalized",3593.03811066816
"429",429,"Hospitalized",3618.58652039389
"430",430,"Hospitalized",3638.97507049499
"431",431,"Hospitalized",3654.07158001652
"432",432,"Hospitalized",3663.77203439824
"433",433,"Hospitalized",3668.00188554114
"434",434,"Hospitalized",3666.71704990632
"435",435,"Hospitalized",3659.90458267691
