"","x"
"247",0.36375
"248",0.36375
"249",0.36375
"250",0.36375
"251",0.36375
"252",0.36375
"253",0.36375
"254",0.36375
"255",0.36375
"256",0.36375
"257",0.36375
"258",0.36375
"259",0.36375
"260",0.36375
"261",0.36375
"262",0.36375
"263",0.36375
"264",0.36375
"265",0.36375
"266",0.36375
"267",0.36375
"268",0.36375
"269",0.36375
"270",0.36375
"271",0.36375
"272",0.36375
"273",0.36375
"274",0.36375
"275",0.36375
"276",0.36375
"277",0.36375
"278",0.36375
"279",0.36375
"280",0.36375
"281",0.36375
"282",0.36375
"283",0.36375
"284",0.36375
"285",0.36375
"286",0.36375
"287",0.36375
"288",0.36375
"289",0.36375
"290",0.36375
"291",0.36375
"292",0.36375
"293",0.36375
"294",0.36375
"295",0.36375
"296",0.36375
"297",0.36375
"298",0.36375
"299",0.36375
"300",0.36375
"301",0.36375
"302",0.36375
"303",0.36375
"304",0.36375
"305",0.36375
"306",0.36375
"307",0.36375
"308",0.36375
"309",0.36375
"310",0.36375
"311",0.36375
"312",0.36375
"313",0.36375
"314",0.36375
"315",0.36375
"316",0.36375
"317",0.36375
"318",0.36375
"319",0.36375
"320",0.36375
"321",0.36375
"322",0.36375
"323",0.36375
"324",0.36375
"325",0.36375
"326",0.36375
"327",0.36375
"328",0.36375
"329",0.36375
"330",0.36375
"331",0.36375
"332",0.36375
"333",0.36375
"334",0.36375
"335",0.36375
"336",0.36375
"337",0.36375
"338",0.36375
"339",0.36375
"340",0.36375
"341",0.36375
"342",0.36375
"343",0.36375
"344",0.36375
"345",0.36375
"346",0.36375
"347",0.36375
"348",0.36375
"349",0.36375
"350",0.36375
"351",0.36375
"352",0.36375
"353",0.36375
"354",0.36375
"355",0.36375
"356",0.36375
"357",0.36375
"358",0.36375
"359",0.36375
"360",0.36375
"361",0.36375
"362",0.36375
"363",0.36375
"364",0.36375
"365",0.36375
